s,retailid,manitemid,y,m,d,efr,efc,ohb,promotypeid,srf_adew,srf_aheat,srf_amax,srf_aprcp,srf_cmf,srf_dew,srf_heatw,srf_hum,srf_max,srf_min,srf_prcp,srf_prcpp,srf_uv,srf_wnds,p_cci1,p_cci2,p_cci3,p_ces,p_cpi,p_cru,p_dies,p_emp,p_fern,p_fmr,p_gas,p_gern,p_hpe,p_hpi,p_hse,p_hsn,p_labf,p_lint,p_mern,p_mhrs,p_nfe,p_nhc,p_nhs,p_phm,p_rs,p_sint,p_smkt,p_uner,cy,zip_pop,age_median,white,black,asian,hispanic,fam_w_children,fam_female_head,house_rental,ed_bs,labor_force,commut_tele,commut_avg,inc_median_house,inc_mean_house,inc_mean_fam,inc_per_cap,house_rooms_median,house_oil
3,1,1,2013,1,14,11.2,11.2,890,0,-15.76976,12.655715,-15.460953,-0.00238095,-8.375238,-14.375,-13.50024,-17.9285717,-11.51,-10.418333,0,-2.595238209,1.285714269,1.1450002,58.4,68.1,57.3,1085,231.198,94.27,3.121,16631898,14535.2,3.41,2.743,2367.7,287100,642,1150000,145,18556482,3.04,848.07,39.9,13845.3,188,233,19.1,369684,0.06,1470.68,10.4,0.08,47217,34.299999,61160,2882,26264,3922,7802,1492,4129,9752,25408,982,26.700001,77851,82560,81101,27408,6.3000002,0
0,1,1,2013,1,14,11.2,11.2,890,0,-0.55761894,-3.7976173,4.9895233,0.42642857,-0.12000013,-4.6835715,15.21691,-19.83333588,-1.2135696,0.11857224,-0.11904762,22.92856979,0,-3.4850003,58.4,68.1,57.3,1124,231.198,94.27,3.121,5214940,5181.1,3.41,2.743,748.8,160500,642,1160000,56,5694739,3.04,804.69,37.7,5001,89,95,19.1,369684,0.06,1470.68,8.4,0.08,22512,32.900002,39897,2698,1686,525,3071,888,3946,2030,11312,238,18.700001,43523,50079,50220,20548,5.5,432
1,1,1,2013,1,11,11.2,11.2,890,0,21.90881,-19.834524,22.880714,0.56023809,13.280476,12.570238,13.42976,8.47618866,20.795,14.453094,0.0047619,57.2857132,0,2.0747623,58.4,68.1,57.3,1124,231.198,93.6,3.081,4151131,4053.9,3.41,2.735,610.6,160500,642,1160000,56,4599269,3.05,900.22,39.6,3834.1,89,95,19.34,369684,0.06,1472.05,9.7,0.01,19791,36.5,38034,283,837,268,2736,696,1616,2829,10995,173,27.4,60500,71074,69181,28685,5.5,44
0,1,1,2013,1,10,11.2,11.2,890,0,1.6597612,-9.3692839,9.3592873,-0.06928571,3.6780952,1.1280952,10.78476,-8.309524536,5.4749985,8.3678568,-0.07142857,-28.40476227,0,-1.8995238,58.4,68.1,57.3,1338,231.198,93.81,3.097,8710299,8865.8,3.41,2.783,1447.3,270900,642,650000,32,9606706,3.08,768.41,38.2,8505.1,73,87,19.41,369684,0.05,1472.12,9.3,0.04,21676,40.900002,42060,313,713,506,2674,552,1106,4191,10958,553,38,90630,113913,102772,41365,7.1999998,5477
0,1,1,2013,1,9,11.2,11.2,890,0,18.508095,-12.654285,8.229048,-0.11690477,7.4564288,10.195238,17.71762,18.7857132,10.119999,10.571667,0.09285714,27.95238113,0,-7.4097618,58.4,68.1,57.3,1029,231.198,93.08,3.101,2842018,2747.2,3.41,2.793,421.1,193900,642,1960000,225,3106348,3.05,693.05,40,2590.2,370,483,19.49,369684,0.05,1461.02,8.5,0.1,23824,35.400002,43334,2612,659,758,3090,756,1385,2861,13421,279,23.799999,52419,65638,58289,23717,6.1999998,131
0,1,1,2013,1,13,11.2,11.2,890,0,-1.8642867,1.907141,-3.3111897,0.01833333,-1.4102382,-1.4542856,12.90452,-4.285713196,-2.3819046,3.6342852,-0.07619048,43.7142868,0,0.70714333,58.4,68.1,57.3,1124,231.198,93.6,3.081,2780293,2797.8,3.41,2.735,403.4,160500,642,1160000,56,3022967,3.05,748.61,38.2,2713.2,89,95,19.34,369684,0.06,1472.05,8,0.03,28174,36.099998,52368,1496,986,1390,3815,1024,2430,3174,15198,354,23.5,53824,59851,62804,22982,5.4000001,229
3,1,1,2013,1,8,11.2,11.2,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4,68.1,57.3,1124,231.198,93.21,3.098,5924028,5778.7,3.41,2.782,830,160500,642,1160000,56,6590525,3.07,797.72,39.1,5590,89,95,19.5,369684,0.06,1457.15,10.1,0.18,5055,39.700001,9978,34,20,38,603,196,440,163,2505,99,28.700001,33508,44061,39375,18418,5.3000002,16
5,1,1,2013,1,13,11.2,11.2,890,0,21.659761,-11.389284,8.3492873,-0.06928571,10.448095,13.348095,10.78476,27.69047546,13.484998,13.347857,-0.07142857,-23.40476227,0,-5.5995238,58.4,68.1,57.3,1338,231.198,93.6,3.081,8710299,8865.8,3.41,2.735,1447.3,270900,642,650000,32,9606706,3.05,768.41,38.2,8505.1,73,87,19.34,369684,0.06,1472.05,9.3,0.03,54933,38.5,101171,5142,1744,2462,6692,1728,1855,7325,27124,582,35.200001,76718,88966,83062,29229,6.9000001,12221
0,1,1,2013,1,10,11.2,11.2,890,0,21.218096,-14.930239,11.854286,0.18642857,10.082806,11.876442,7.435455,17.50218964,14.889597,15.898293,0.30428571,70.06067085,-0.277540803,-1.6027499,58.4,68.1,57.3,1124,231.198,93.81,3.097,2752380,2683.6,3.41,2.783,436.7,160500,642,1160000,56,2971223,3.08,749.09,43,2648.2,89,95,19.41,369684,0.05,1472.12,7.4,0.04,12785,36.099998,24519,489,210,250,1866,344,771,1274,6467,213,30.5,55413,61454,61219,22295,6.3000002,16
2,1,1,2013,1,12,11.2,11.2,890,0,22.361428,-26.26119,26.883334,-0.04714286,15.34881,9.944762,16.95096,-12.30952454,26.27381,21.620001,0.02619047,-25.52381134,0,4.3214288,58.4,68.1,57.3,1124,231.198,93.6,3.081,4151131,4053.9,3.41,2.735,610.6,160500,642,1160000,56,4599269,3.05,900.22,39.6,3834.1,89,95,19.34,369684,0.06,1472.05,9.7,0,2581,46.599998,5084,23,14,17,251,86,157,146,1047,91,24.5,31220,45060,36507,18345,5.3000002,81
0,1,1,2013,1,9,11.2,11.2,890,0,1.4052372,-1.083811,3.9276199,-0.03238095,3.0611904,-0.26261923,-13.23667,-17.09523773,9.7123795,1.8240473,-0.0047619,-10.11904716,0,7.4976186,58.4,68.1,57.3,1085,231.198,93.08,3.101,1282894,1264.6,3.41,2.793,216.5,287100,642,1150000,145,1360539,3.05,703.1,42.3,1172.4,188,233,19.49,369684,0.05,1461.02,5.7,0.1,21239,33.099998,39747,269,1720,564,2647,624,2177,4372,11069,581,17.5,61517,77481,70156,32585,6.9000001,13
0,1,1,2013,1,11,11.2,11.2,890,0,19.56881,-21.276669,22.825239,0.34547619,14.075238,12.022619,15.46809,2.857139587,22.156191,15.491667,0.17857143,52.97618866,0,2.2516669,58.4,68.1,57.3,1124,231.198,93.6,3.081,5214940,5181.1,3.41,2.735,748.8,160500,642,1160000,56,5694739,3.05,804.69,37.7,5001,89,95,19.34,369684,0.06,1472.05,8.4,0.01,31620,39,61565,839,404,184,3554,1319,2920,1861,16623,213,21.700001,37758,44831,44849,18763,5.3000002,293
0,1,1,2013,1,12,11.2,11.2,890,0,25.90881,-27.344524,27.880714,-0.04976191,15.930476,12.570238,13.42976,-2.52381134,24.785,22.463094,0.2047619,-36.7142868,0,0.22476227,58.4,68.1,57.3,1124,231.198,93.6,3.081,4151131,4053.9,3.41,2.735,610.6,160500,642,1160000,56,4599269,3.05,900.22,39.6,3834.1,89,95,19.34,369684,0.06,1472.05,9.7,0,8567,38.400002,16850,15,83,115,1109,165,215,770,4367,113,36.799999,64806,76216,73688,28171,6.3000002,328
0,1,1,2013,1,10,11.2,11.2,890,0,6.88381,-8.5921419,13.166428,0.03595238,8.9604762,-1.2590478,13.71262,-33.76190186,15.143333,4.6904755,0.52023809,-23.92856979,0,1.6769042,58.4,68.1,57.3,1124,231.198,93.81,3.097,4151131,4053.9,3.41,2.783,610.6,160500,642,1160000,56,4599269,3.08,900.22,39.6,3834.1,89,95,19.41,369684,0.05,1472.12,9.7,0.04,,,0,0,0,0,,,,,,,,,,,,,
0,1,1,2013,1,12,11.2,11.2,890,0,21.611429,-12.442858,9.2061903,-0.03071428,11.710952,11.115238,10.49952,15.97618866,13.344286,12.975239,-0.06428572,59.83333397,0,-15.965476,58.4,68.1,57.3,1338,231.198,93.6,3.081,8710299,8865.8,3.41,2.735,1447.3,270900,642,650000,32,9606706,3.05,768.41,38.2,8505.1,73,87,19.34,369684,0.06,1472.05,9.3,0,96301,33.299999,33993,140339,8110,8455,13072,9051,17123,7395,43307,389,50.799999,42370,54819,47056,16983,4.5999999,2831
0,1,1,2013,1,13,11.2,11.2,890,0,20.737381,-14.715239,19.075478,-0.05,11.828095,12.516667,17.62024,10.30952454,16.485716,16.168335,-0.06547619,-18.26190567,-1,0.13261868,58.4,68.1,57.3,1029,231.198,93.6,3.081,4410351,3998.1,3.41,2.735,676.8,193900,642,1960000,225,4849324,3.05,737.43,40.2,3838.5,370,483,19.34,369684,0.06,1472.05,9.1,0.03,22898,37,23288,21784,263,350,2746,1819,3300,2026,10067,178,16.299999,30860,42148,39513,16486,5.5999999,19
1,1,1,2013,1,12,11.2,11.2,890,0,26.31762,-25.568334,25.549049,-0.06261905,15.360953,13.23,12.90666,3.214286804,24.036906,19.699524,0.2547619,-37.57143021,0,0.35714275,58.4,68.1,57.3,1124,231.198,93.6,3.081,4151131,4053.9,3.41,2.735,610.6,160500,642,1160000,56,4599269,3.05,900.22,39.6,3834.1,89,95,19.34,369684,0.06,1472.05,9.7,0,55437,29.4,20226,88619,818,593,7946,5607,5274,2974,25732,404,30,40960,49292,45397,16941,5.8000002,55
0,1,1,2013,1,13,11.2,11.2,890,0,31.351191,-25.548573,29.134047,0.12642857,22.021428,17.273333,17.16833,8.166664124,29.500954,33.944048,0.45595238,37.09523773,0,3.0028575,58.4,68.1,57.3,1124,231.198,93.6,3.081,5214940,5181.1,3.41,2.735,748.8,160500,642,1160000,56,5694739,3.05,804.69,37.7,5001,89,95,19.34,369684,0.06,1472.05,8.4,0.03,19891,39.400002,38553,761,221,118,2504,837,2456,956,9654,220,17.799999,32997,42137,41599,17041,5.5,762
0,1,1,2013,1,8,11.2,11.2,890,0,3.1330969,1.8340475,-1.4738083,-0.02261905,2.7228574,4.3095237,-9.994293,6.5,4.319761,2.9666655,-0.02619048,-12.52380943,0,-2.994286,58.4,68.1,57.3,1085,231.198,93.21,3.098,16631898,14535.2,3.41,2.782,2367.7,287100,642,1150000,145,18556482,3.07,848.07,39.9,13845.3,188,233,19.5,369684,0.06,1457.15,10.4,0.18,643,55.400002,1172,10,102,9,58,9,6,148,267,63,16.1,124434,163930,162491,80713,7,0
0,1,1,2013,1,9,11.2,11.2,890,0,4.3364279,3.4402387,-5.4923804,-0.00690476,-2.64,4.5080952,-10.88452,21.95238113,-2.6752374,1.8102379,-0.02142857,-2.095237732,0,5.9997619,58.4,68.1,57.3,1085,231.198,93.08,3.101,16631898,14535.2,3.41,2.793,2367.7,287100,642,1150000,145,18556482,3.05,848.07,39.9,13845.3,188,233,19.49,369684,0.05,1461.02,10.4,0.1,44076,36.599998,69444,1821,13766,3189,6268,1187,4863,10743,25976,1238,31,95588,106588,106009,42304,6.3000002,16
0,1,1,2013,1,11,11.2,11.2,890,0,-10.919286,16.077856,-12.711666,-0.01595238,-11.595476,-6.6183334,-17.78809,3.166667938,-15.645,-3.7380943,-0.01666667,19.2857151,0,2.1173809,58.4,68.1,57.3,1085,231.198,93.6,3.081,1746744,1649.2,3.41,2.735,290.8,287100,642,1150000,145,1927857,3.05,758.16,39.8,1591.5,188,233,19.34,369684,0.06,1472.05,9.4,0.01,28552,38.299999,51893,488,536,1928,3545,1168,3149,2065,13499,503,16.5,34858,42279,41228,17512,5.4000001,679
1,1,1,2013,1,9,11.2,11.2,890,0,4.4361897,-13.883572,17.702142,-0.05928572,8.2619048,5.6235717,12.66619,-6.619049072,12.047142,10.680001,-0.06904762,-21.47618866,0,0.83952286,58.4,68.1,57.3,1124,231.198,93.08,3.101,5924028,5778.7,3.41,2.793,830,160500,642,1160000,56,6590525,3.05,797.72,39.1,5590,89,95,19.49,369684,0.05,1461.02,10.1,0.1,17198,41.5,30485,1963,961,815,1679,790,1598,2018,9200,122,33.900002,52164,59502,61655,25230,5.4000001,0
5,1,1,2013,1,8,11.2,11.2,890,0,0.73785721,-2.9295232,0.01190643,-0.21071428,0.46132019,4.2991747,14.45322,12.42975235,-0.5712558,-2.6730281,-0.21880953,-29.46246338,-0.797227681,-4.8558857,58.4,68.1,57.3,1029,231.198,93.21,3.098,4410351,3998.1,3.41,2.782,676.8,193900,642,1960000,225,4849324,3.07,737.43,40.2,3838.5,370,483,19.5,369684,0.06,1457.15,9.1,0.18,39131,32.400002,68692,6175,1561,1473,6255,1126,2070,6575,21126,883,37.200001,66827,75665,72573,27044,6.6999998,28
0,1,1,2013,1,12,11.2,11.2,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4,68.1,57.3,1085,231.198,93.6,3.081,468158,445.2,3.41,2.735,89.8,287100,642,1150000,145,502257,3.05,625.87,40.8,426.2,188,233,19.34,369684,0.06,1472.05,6.8,0,1277,40.700001,2514,14,1,11,166,21,127,126,641,79,13.3,28452,31067,36176,13598,5.6999998,141
0,1,1,2013,1,8,11.2,11.2,890,0,7.6076183,-9.8814294,12.630714,-0.04833333,5.7680949,3.5097619,11.90333,-6,9.3714278,3.5261908,-0.07261905,-36.45238113,0,2.6009532,58.4,68.1,57.3,1124,231.198,93.21,3.098,5924028,5778.7,3.41,2.782,830,160500,642,1160000,56,6590525,3.07,797.72,39.1,5590,89,95,19.5,369684,0.06,1457.15,10.1,0.18,32206,32.299999,55681,2458,5569,972,6088,379,222,7537,15211,790,39,107617,119856,111347,37409,,0
0,1,1,2013,1,12,11.2,11.2,890,0,4.3878574,-12.273811,20.295238,-0.02904762,1.7523811,4.5135717,14.28333,3.261901855,6.4435713,21.585953,-0.02380952,-7.5,0,11.723334,58.4,68.1,57.3,1124,231.198,93.6,3.081,2780293,2797.8,3.41,2.735,403.4,160500,642,1160000,56,3022967,3.05,748.61,38.2,2713.2,89,95,19.34,369684,0.06,1472.05,8,0,27881,37.599998,54786,156,420,166,3650,952,3156,2139,14766,376,19,40911,47464,50097,19373,5.5,1766
0,1,1,2013,1,12,11.2,11.2,890,0,-11.019048,19.249048,-21.068573,-0.01119048,-10.644524,-7.8854762,-17.8069,6.904762268,-20.085001,-14.784523,-0.00357143,-5.214285851,0,-0.8402379,58.4,68.1,57.3,1085,231.198,93.6,3.081,1226402,1163.2,3.41,2.735,150.7,287100,642,1150000,145,1366424,3.05,613.48,39.3,1118.3,188,233,19.34,369684,0.06,1472.05,10.2,0,32983,33.5,57154,1514,1593,3908,4422,1226,2070,1994,17853,310,24.1,50510,53393,52720,19958,5.5,683
0,1,1,2013,1,11,11.2,11.2,890,0,-4.2254753,15.34619,-19.204523,-0.0047619,-12.285477,-6.0399999,-15.62,-0.690475464,-17.348093,-6.9852388,-0.00119048,10.5,-0.571428597,1.8121427,58.4,68.1,57.3,1085,231.198,93.6,3.081,16631898,14535.2,3.41,2.735,2367.7,287100,642,1150000,145,18556482,3.05,848.07,39.9,13845.3,188,233,19.34,369684,0.06,1472.05,10.4,0.01,25302,37.700001,44708,727,3547,1714,3997,802,1248,4937,12962,895,30.9,88725,113586,97052,39869,6.9000001,0
0,1,1,2013,1,9,11.2,11.2,890,0,9.7052381,3.0221426,0.99738312,-0.00380952,2.830239,2.3816666,-14.83261,-2.309524536,2.6200027,3.2633324,0,-3.404761791,-0.428571433,-4.2811907,58.4,68.1,57.3,1085,231.198,93.08,3.101,16631898,14535.2,3.41,2.793,2367.7,287100,642,1150000,145,18556482,3.05,848.07,39.9,13845.3,188,233,19.49,369684,0.05,1461.02,10.4,0.1,895,33.299999,1303,47,5,438,107,41,142,19,325,11,24.9,24519,37168,28125,11100,4.5999999,0
0,1,1,2013,1,9,11.2,11.2,890,0,11.722618,-12.974049,18.487143,-0.00738095,10.982857,6.0733331,8.977859,-6.928569794,13.346667,10.357382,-0.0202381,-5.666666031,0,-7.097143,58.4,68.1,57.3,1124,231.198,93.08,3.101,1391082,1366.9,3.41,2.793,256.4,160500,642,1160000,56,1483036,3.05,752.9,40.7,1319.6,89,95,19.49,369684,0.05,1461.02,6.2,0.1,20007,36.700001,36079,1603,783,1208,2425,984,2960,2842,11360,344,18.299999,46428,51017,54151,23468,5.5999999,0
0,1,1,2013,1,10,11.2,11.2,890,0,5.4052372,-9.093811,13.91762,0.38761905,0.87119037,4.7373808,-13.23667,4.904762268,4.7123795,12.844047,-0.0047619,12.88095284,0,16.757619,58.4,68.1,57.3,1085,231.198,93.81,3.097,1282894,1264.6,3.41,2.783,216.5,287100,642,1150000,145,1360539,3.08,703.1,42.3,1172.4,188,233,19.41,369684,0.05,1472.12,5.7,0.04,47800,27.9,73415,1773,4219,10171,5773,2145,6549,2117,23725,448,20.700001,38385,43331,42406,14971,4.8000002,0
4,1,1,2013,1,11,11.2,11.2,890,0,13.781429,-6.6183333,13.154047,-0.0447619,8.0045247,8.8597623,18.16142,9.833332062,11.069763,14.070953,-0.03809524,-15.73809433,-1.5,-2.9130955,58.4,68.1,57.3,1029,231.198,93.6,3.081,8598039,7471.2,3.41,2.735,1073.6,193900,642,1960000,225,9348056,3.05,814.45,35.5,7144.5,370,483,19.34,369684,0.06,1472.05,8,0.01,34235,48.900002,65372,1468,816,1089,2968,1458,4323,4097,15521,572,23.200001,34600,46656,47080,23289,4.8000002,261
0,1,1,2013,1,10,11.2,11.2,890,0,5.7714281,-6.62119,8.683334,-0.04714286,6.1288095,3.284762,16.95096,-5.309524536,7.2838097,9.6200008,-0.07380953,-35.52381134,0,-3.0885712,58.4,68.1,57.3,1124,231.198,93.81,3.097,4151131,4053.9,3.41,2.783,610.6,160500,642,1160000,56,4599269,3.08,900.22,39.6,3834.1,89,95,19.41,369684,0.05,1472.12,9.7,0.04,5129,45.299999,10045,36,69,38,532,153,248,314,2227,59,19.4,35325,41731,40076,17523,5.4000001,109
0,1,1,2013,1,13,11.2,11.2,890,0,-3.5197628,6.9183325,-9.8014282,-0.00261904,-6.8197618,-4.4169048,-0.5040436,-7.142856598,-7.4280968,-6.6980934,-0.09285714,1.142856598,-0.785714269,5.464524,58.4,68.1,57.3,1029,231.198,93.6,3.081,11782494,11038.5,3.41,2.735,1789.9,193900,642,1960000,225,12655050,3.05,822.31,41.5,10245.1,370,483,19.34,369684,0.06,1472.05,6.9,0.03,45291,29.700001,69577,9402,6484,4956,4872,1900,19144,11288,32065,951,25.700001,45919,64992,65423,36965,3.7,0
0,1,1,2013,1,10,11.2,11.2,890,0,4.189285,-9.5711897,7.636904,-0.09977401,5.0326191,-0.30809538,11.64167,-14.45238113,8.1185722,8.3559532,-0.0702381,-29.2142849,0,-2.9983332,58.4,68.1,57.3,1338,231.198,93.81,3.097,8710299,8865.8,3.41,2.783,1447.3,270900,642,650000,32,9606706,3.08,768.41,38.2,8505.1,73,87,19.41,369684,0.05,1472.12,9.3,0.04,59856,35.599998,100965,6251,8450,5214,4914,1911,24424,16764,38848,1907,33,70031,130934,116257,72691,3.0999999,15766
0,1,1,2013,1,8,11.2,11.2,890,0,15.930954,-5.8952379,2.8585701,0.1897619,6.4819044,12.632381,1.855713,32.92856979,6.2754767,7.8019049,3.002381,68.23809433,-1.285714269,8.4166663,58.4,68.1,57.3,1029,231.198,93.21,3.098,11782494,11038.5,3.41,2.782,1789.9,193900,642,1960000,225,12655050,3.07,822.31,41.5,10245.1,370,483,19.5,369684,0.06,1457.15,6.9,0.18,30982,36.400002,57631,1262,1470,2408,4570,923,2659,6329,16581,528,33,69242,78050,75444,31115,6.5999999,0
0,1,1,2013,1,13,11.2,11.2,890,0,23.570715,-13.025715,10.01119,-0.08595238,12.219286,14.392143,11.28404,26.19047546,16.194046,13.904762,-0.03333334,-19.33333397,0,-7.1433337,58.4,68.1,57.3,1338,231.198,93.6,3.081,5920404,5746.5,3.41,2.735,719.2,270900,642,650000,32,6523033,3.05,768.56,40.5,5566.4,73,87,19.34,369684,0.06,1472.05,9.2,0.03,50125,22.6,33030,52056,12639,1504,3054,3382,13156,2688,22402,497,25.5,16151,29009,22808,10159,3.9000001,2070
1,1,1,2013,1,13,11.2,11.2,890,0,27.18,-16.046667,14.832859,-0.06523809,17.370952,16.639762,14.02453,20.83333206,22.537382,19.760952,-0.00476191,-21.3571434,0,-4.1430949,58.4,68.1,57.3,1029,231.198,93.6,3.081,2893662,2596.7,3.41,2.735,503.7,193900,642,1960000,225,3117200,3.05,674.78,41.5,2470.1,370,483,19.34,369684,0.06,1472.05,7.2,0.03,33557,37.5,45424,7040,12053,2808,4382,1241,3354,6309,17893,857,30.6,74655,90285,88928,34698,6.6999998,558
0,1,1,2013,1,9,11.2,11.2,890,0,11.678333,-12.967383,11.120237,-0.01761905,8.6364289,6.5178567,13.64476,-3.428573608,13.047142,14.952143,-0.02142857,-14.88095284,0,0.26833374,58.4,68.1,57.3,1124,231.198,93.08,3.101,2768028,2765.4,3.41,2.793,416.7,160500,642,1160000,56,2963630,3.05,790.69,43.7,2626,89,95,19.49,369684,0.05,1461.02,6.6,0.1,14983,38.099998,29097,192,425,126,1944,393,1039,2641,9184,411,29.700001,66740,81095,75048,33332,6.3000002,171
0,1,1,2013,1,10,11.2,11.2,890,0,24.592858,-18.226904,16.121666,-0.07095238,11.847381,13.297619,17.41023,21.09523773,13.991427,18.357382,-0.05595238,-7.76190567,-0.285714299,4.0164283,58.4,68.1,57.3,1029,231.198,93.81,3.097,4410351,3998.1,3.41,2.783,676.8,193900,642,1960000,225,4849324,3.08,737.43,40.2,3838.5,370,483,19.41,369684,0.05,1472.12,9.1,0.04,15491,33.799999,19149,10307,587,671,2029,912,1526,1465,8243,186,32.099998,46547,55775,50836,20724,5.5999999,0
0,1,1,2013,1,12,11.2,11.2,890,0,29.199763,-25.829761,24.835239,-0.13833333,21.209048,14.456905,19.43333,-0.071430206,26.777857,23.523096,-0.0952381,-4.357143402,0,-5.1130951,58.4,68.1,57.3,1029,231.198,93.6,3.081,4254928,4046.4,3.41,2.735,715.6,193900,642,1960000,225,4738051,3.05,685.48,40.4,3840.2,370,483,19.34,369684,0.06,1472.05,10.2,0,24107,41.099998,40607,5877,614,874,2630,1064,3621,3632,11663,527,18.700001,40880,57460,51059,27025,5.1999998,2553
1,1,1,2013,1,8,11.2,11.2,890,0,15.03381,-7.5850003,2.4735718,0.04166667,6.085714,11.146191,1.950249,33.47618866,5.6678581,7.4197638,1.8607143,59.1428566,-1.571428537,7.2709525,58.4,68.1,57.3,1029,231.198,93.21,3.098,11782494,11038.5,3.41,2.782,1789.9,193900,642,1960000,225,12655050,3.07,822.31,41.5,10245.1,370,483,19.5,369684,0.06,1457.15,6.9,0.18,26359,39.700001,43502,5715,2224,1315,3155,1001,4239,5412,13441,274,18.700001,49642,67865,67195,29917,5.5999999,7
0,1,1,2013,1,9,11.2,11.2,890,0,12.135239,-13.418571,16.121189,-0.05619048,8.8088093,6.9219046,11.73619,1.666664124,11.54738,10.418572,-0.01785715,7.857143402,0,-6.1683327,58.4,68.1,57.3,1124,231.198,93.08,3.101,5924028,5778.7,3.41,2.793,830,160500,642,1160000,56,6590525,3.05,797.72,39.1,5590,89,95,19.49,369684,0.05,1461.02,10.1,0.1,16566,33.700001,26404,4455,1636,349,2034,874,2917,1647,8918,317,17.6,35549,43427,44755,20440,4.9000001,43
0,1,1,2013,1,10,11.2,11.2,890,0,-8.1500015,6.9395237,-8.7730963,-0.04761905,-8.3576195,-5.3285717,-9.975716,-5.571430206,-9.6907158,-4.4507141,-0.02261905,51.5714283,0,9.7059525,58.4,68.1,57.3,1085,231.198,93.81,3.097,16631898,14535.2,3.41,2.783,2367.7,287100,642,1150000,145,18556482,3.08,848.07,39.9,13845.3,188,233,19.41,369684,0.05,1472.12,10.4,0.04,17976,39.200001,29700,216,406,4801,2028,626,2508,2489,9404,634,23.1,51207,69909,57243,26805,5.1999998,31
0,1,1,2013,1,9,11.2,11.2,890,0,5.8907144,-7.4016664,12.751665,-0.05166667,10.355476,5.1819049,14.85286,-14.2142868,16.585238,7.1104758,-0.07857143,-17.38095093,0,10.497619,58.4,68.1,57.3,1338,231.198,93.08,3.101,8710299,8865.8,3.41,2.793,1447.3,270900,642,650000,32,9606706,3.05,768.41,38.2,8505.1,73,87,19.49,369684,0.05,1461.02,9.3,0.1,27119,38,50523,1921,684,823,3422,1579,3109,2392,13866,162,19.5,40043,46984,47125,19523,5.5999999,325
0,1,1,2013,1,8,11.2,11.2,890,0,7.4802372,-2.9816675,-4.4014282,-0.10261904,-1.7397618,6.6930952,-0.5040436,31.8571434,-2.4280968,3.2919066,1.3071429,55.1428566,-0.785714269,-1.935476,58.4,68.1,57.3,1029,231.198,93.21,3.098,11782494,11038.5,3.41,2.782,1789.9,193900,642,1960000,225,12655050,3.07,822.31,41.5,10245.1,370,483,19.5,369684,0.06,1457.15,6.9,0.18,43285,35.599998,70127,4516,6886,5606,5189,1666,6888,8847,23707,909,22.799999,55973,65870,63851,27612,5.6999998,0
1,1,1,2013,1,10,11.2,11.2,890,0,25.987857,-18.491428,18.423332,-0.12833333,15.162619,16.615952,18.40427,20.07143021,19.821905,22.082142,-0.04404762,-10.5714283,-0.5,6.7023807,58.4,68.1,57.3,1029,231.198,93.81,3.097,1965739,1881.8,3.41,2.783,373.2,193900,642,1960000,225,2131101,3.08,770.21,42.6,1858.8,370,483,19.41,369684,0.05,1472.12,7.8,0.04,15246,33.700001,20948,9063,263,143,1534,561,1798,2647,8165,190,15.1,52351,63648,68750,26729,6.4000001,0
0,1,1,2013,1,11,11.2,11.2,890,0,16.190239,-9.9985712,15.801428,-0.16095238,12.47119,7.4821429,-0.309288,-0.309524536,13.117619,6.6111891,-0.2047619,-23.7142849,-1.5,-0.09238056,58.4,68.1,57.3,1029,231.198,93.6,3.081,11782494,11038.5,3.41,2.735,1789.9,193900,642,1960000,225,12655050,3.05,822.31,41.5,10245.1,370,483,19.34,369684,0.06,1472.05,6.9,0.01,27070,31.6,41974,4426,4493,3862,4051,1010,4442,4418,15496,490,30.200001,58426,64144,68714,25547,5.5,0
1,1,1,2013,1,8,11.2,11.2,890,0,6.4361897,-8.8735716,8.7021425,-0.05928572,4.5219048,3.4035717,12.66619,-2.619049072,8.047142,5.7000005,-0.06904762,-36.47618866,0,2.6895229,58.4,68.1,57.3,1124,231.198,93.21,3.098,5924028,5778.7,3.41,2.782,830,160500,642,1160000,56,6590525,3.07,797.72,39.1,5590,89,95,19.5,369684,0.06,1457.15,10.1,0.18,15700,42.599998,29456,460,695,1050,1695,584,1585,2681,7981,225,30,55287,75270,66725,30132,5.5,42
0,1,1,2013,1,13,11.2,11.2,890,0,21.659761,-11.389284,8.3492873,-0.06928571,10.448095,13.348095,10.78476,27.69047546,13.484998,13.347857,-0.07142857,-23.40476227,0,-5.5995238,58.4,68.1,57.3,1338,231.198,93.6,3.081,8710299,8865.8,3.41,2.735,1447.3,270900,642,650000,32,9606706,3.05,768.41,38.2,8505.1,73,87,19.34,369684,0.06,1472.05,9.3,0.03,27767,41.200001,52001,330,2827,753,3613,656,572,5008,14213,425,34.799999,90511,105740,98690,36178,7.0999999,6089
